1	 1.0000000000	  1.0000000000	  1.0000000000	 
2	 1.1694935628	  1.6366826396	  1.4876839073	 
3	 0.8395164424	  2.2164978290	  2.0263826377	 
4	 0.6499925959	  2.9129329395	  2.4067753655	 
5	 0.5297449952	  3.5344439288	  2.7175884739	 
6	 0.4464319432	  4.0536363144	  2.9828349167	 
7	 0.3848587076	  4.4886032429	  3.1983269717	 
8	 0.3373646546	  4.8527150414	  3.3739778746	 
9	 0.2996096074	  5.1576701748	  3.4996139784	 
10	 0.2690909485	  5.4131350421	  3.5829773668	 
11	 0.2442060023	  5.6265475406	  3.6125304776	 
12	 0.2239707270	  5.8037587218	  3.5969841433	 
13	 0.2077234751	  5.9483429312	  3.5271032881	 
14	 0.1949872429	  6.0622538453	  3.4140916522	 
15	 0.1853816475	  6.1457399909	  3.2527769109	 
16	 0.1784842522	  6.1977788075	  3.0571388471	 
17	 0.1738885075	  6.2168641056	  2.8266664896	 
18	 0.1710839787	  6.2009127104	  2.5779434706	 
19	 0.1696211097	  6.1486466052	  2.3156009603	 
20	 0.1689979049	  6.0587839720	  2.0591426521	 
21	 0.1688464394	  5.9317083555	  1.8198164538	 
22	 0.1687964788	  5.7680019784	  1.6208301790	 
23	 0.1686321390	  5.5702022110	  1.4794279385	 
24	 0.1681415052	  5.3408693746	  1.4131101429	 
25	 0.1672413195	  5.0843289138	  1.4248929397	 
26	 0.1658364002	  4.8045226546	  1.5020550895	 
27	 0.1639229878	  4.5067289925	  1.6258754784	 
28	 0.1614725326	  4.1954564279	  1.7736689883	 
29	 0.1585204201	  3.8761820100	  1.9326266286	 
30	 0.1550772292	  3.5534927804	  2.0891683919	 
31	 0.1512038718	  3.2328620317	  2.2391707867	 
32	 0.1469460776	  2.9191493134	  2.3753238236	 
33	 0.1423938717	  2.6183714938	  2.4971951345	 
34	 0.1376326607	  2.3365568142	  2.6002686523	 
35	 0.1327850657	  2.0813049398	  2.6852457357	 
36	 0.1279729584	  1.8606347069	  2.7489669145	 
37	 0.1233411942	  1.6833907943	  2.7924590302	 
38	 0.1190268753	  1.5566589800	  2.8135472651	 
39	 0.1151664264	  1.4835824265	  2.8135333468	 
40	 0.1118712407	  1.4603907368	  2.7912661116	 
41	 0.1092234666	  1.4766799228	  2.7485003064	 
42	 0.1072623990	  1.5182950630	  2.6852140006	 
43	 0.1059795307	  1.5708576823	  2.6037561523	 
44	 0.1053222699	  1.6223452165	  2.5052442090	 
45	 0.1051959156	  1.6635055795	  2.3926191195	 
46	 0.1054822687	  1.6881526210	  2.2680119064	 
47	 0.1060444601	  1.6923238330	  2.1348107960	 
