-10.7283	-10.3147	-10.0925	-9.98906	-9.92528	-9.88271	-9.85456	-9.8354	-9.82187	-9.81214	-9.80511	-9.8001	-9.79666	-9.79451	-9.79342	-9.79325	-9.79387	-9.79519	-9.79712	-9.79959	-9.80254	-9.80591	-9.80963	-9.81365	-9.8179	-9.82233	-9.82687	-9.83146	-9.83602	-9.84051	-9.84474	-9.84903	-9.85219	-9.85661	-9.85947	-9.86155	-9.86301	-9.86368	-9.86338	-9.86201	-9.85942	-9.85549	-9.85005	-9.84294	-9.83401	-9.82305	-9.80988	-9.79428	-9.77599	-9.75474	-9.7302	-9.70196	-9.66953	-9.63226	-9.58926	-9.53933	-9.48068	-9.41056	-9.32453	-9.21501	-9.06837	-8.8622	-8.53721	-8.00674	
-10.4319	-10.2397	-10.1075	-10.0248	-9.96461	-9.92049	-9.88852	-9.86502	-9.84749	-9.83432	-9.82442	-9.81704	-9.81166	-9.8079	-9.80548	-9.80418	-9.80386	-9.80437	-9.8056	-9.80746	-9.80987	-9.81276	-9.81605	-9.81967	-9.82356	-9.82765	-9.83187	-9.83616	-9.84043	-9.84465	-9.84858	-9.85265	-9.85565	-9.85969	-9.8622	-9.864	-9.86519	-9.86556	-9.86495	-9.86325	-9.86032	-9.85602	-9.8502	-9.84269	-9.83332	-9.8219	-9.80824	-9.7921	-9.77324	-9.75137	-9.72615	-9.69716	-9.66388	-9.62565	-9.58156	-9.53037	-9.47029	-9.39874	-9.31188	-9.20404	-9.06745	-8.89522	-8.66924	-8.36985	
-10.2323	-10.1559	-10.0806	-10.0208	-9.97238	-9.93397	-9.90398	-9.88061	-9.86237	-9.84817	-9.83715	-9.8287	-9.82232	-9.81767	-9.81446	-9.81247	-9.81153	-9.8115	-9.81226	-9.8137	-9.81574	-9.81829	-9.82127	-9.82462	-9.82826	-9.83212	-9.83613	-9.84022	-9.84431	-9.84835	-9.85213	-9.85607	-9.85895	-9.86274	-9.86508	-9.86675	-9.8678	-9.86802	-9.86726	-9.8654	-9.86231	-9.85785	-9.85185	-9.84416	-9.8346	-9.82299	-9.80913	-9.7928	-9.77375	-9.7517	-9.72633	-9.69724	-9.66395	-9.62583	-9.5821	-9.5317	-9.47321	-9.40478	-9.32404	-9.22817	-9.11448	-8.98378	-8.83638	-8.67978	
-10.1116	-10.0839	-10.0417	-10.0012	-9.96528	-9.93449	-9.90883	-9.88775	-9.8706	-9.85676	-9.84571	-9.837	-9.83026	-9.82519	-9.82157	-9.81918	-9.81786	-9.81748	-9.81792	-9.81906	-9.82083	-9.82314	-9.8259	-9.82905	-9.83251	-9.83621	-9.84007	-9.84403	-9.848	-9.85193	-9.85563	-9.85951	-9.86232	-9.86596	-9.86822	-9.86986	-9.87087	-9.87104	-9.87025	-9.86837	-9.86525	-9.86077	-9.85476	-9.84707	-9.83752	-9.82594	-9.81213	-9.79589	-9.77698	-9.75514	-9.73008	-9.70144	-9.66883	-9.63172	-9.58952	-9.54144	-9.48657	-9.42387	-9.35226	-9.27098	-9.18028	-9.08364	-8.98689	-8.90398	
-10.0335	-10.0271	-10.0048	-9.97869	-9.95302	-9.92931	-9.90832	-9.89022	-9.87491	-9.86214	-9.85165	-9.84317	-9.83647	-9.83132	-9.82753	-9.82494	-9.82341	-9.8228	-9.82302	-9.82396	-9.82553	-9.82765	-9.83024	-9.83323	-9.83655	-9.84012	-9.84387	-9.84773	-9.85162	-9.85547	-9.85913	-9.86299	-9.86574	-9.86929	-9.87155	-9.8732	-9.87422	-9.87443	-9.87368	-9.87185	-9.8688	-9.86441	-9.8585	-9.85094	-9.84155	-9.83016	-9.81659	-9.80064	-9.78211	-9.76077	-9.73636	-9.70859	-9.67715	-9.64165	-9.60169	-9.55679	-9.50648	-9.45037	-9.38836	-9.32097	-9.25001	-9.17973	-9.11706	-9.07511	
-9.98174	-9.98417	-9.97324	-9.95681	-9.93888	-9.92108	-9.90441	-9.88939	-9.87619	-9.86486	-9.8553	-9.84741	-9.84105	-9.83607	-9.83234	-9.82972	-9.82812	-9.82741	-9.82751	-9.82832	-9.82976	-9.83175	-9.83422	-9.8371	-9.84031	-9.84379	-9.84746	-9.85124	-9.85508	-9.85888	-9.86252	-9.86638	-9.8691	-9.87261	-9.87489	-9.8766	-9.87769	-9.87797	-9.87732	-9.87561	-9.87272	-9.86849	-9.86278	-9.85545	-9.84634	-9.83528	-9.82211	-9.80665	-9.78871	-9.7681	-9.74461	-9.71803	-9.68812	-9.65465	-9.61737	-9.57608	-9.53068	-9.48126	-9.42837	-9.37326	-9.31835	-9.26769	-9.22766	-9.20871	
-9.94651	-9.95211	-9.94735	-9.93724	-9.92492	-9.91176	-9.89877	-9.88656	-9.87547	-9.86568	-9.85723	-9.85012	-9.84428	-9.83965	-9.83613	-9.83363	-9.83207	-9.83136	-9.83142	-9.83217	-9.83354	-9.83545	-9.83784	-9.84064	-9.84377	-9.84717	-9.85078	-9.85452	-9.85831	-9.86208	-9.86572	-9.86961	-9.8723	-9.8758	-9.87813	-9.87992	-9.88111	-9.88151	-9.881	-9.87946	-9.87676	-9.87276	-9.86733	-9.86032	-9.85158	-9.84096	-9.82831	-9.81347	-9.79628	-9.77658	-9.75421	-9.72903	-9.70088	-9.66964	-9.63524	-9.59767	-9.55712	-9.51401	-9.46926	-9.42445	-9.38205	-9.34549	-9.32009	-9.31374	
-9.92167	-9.92797	-9.9265	-9.92045	-9.91207	-9.90245	-9.89244	-9.88267	-9.87352	-9.86522	-9.85792	-9.85166	-9.84645	-9.84227	-9.83906	-9.83678	-9.83535	-9.83471	-9.8348	-9.83555	-9.83689	-9.83876	-9.84109	-9.84383	-9.84691	-9.85026	-9.85382	-9.85752	-9.86128	-9.86503	-9.86868	-9.87259	-9.87527	-9.87877	-9.88117	-9.88306	-9.88435	-9.88489	-9.88454	-9.8832	-9.88073	-9.87701	-9.8719	-9.86526	-9.85696	-9.84685	-9.8348	-9.82067	-9.80433	-9.78565	-9.76452	-9.74084	-9.71455	-9.68561	-9.65408	-9.62012	-9.58409	-9.54663	-9.50884	-9.47237	-9.43949	-9.41293	-9.39698	-9.39745	
-9.90352	-9.90952	-9.90975	-9.90626	-9.90063	-9.89365	-9.88602	-9.87829	-9.87083	-9.86392	-9.85772	-9.85232	-9.84778	-9.8441	-9.84127	-9.83925	-9.83802	-9.8375	-9.83767	-9.83845	-9.83981	-9.84167	-9.84398	-9.84668	-9.84972	-9.85303	-9.85656	-9.86022	-9.86396	-9.86768	-9.87134	-9.87528	-9.87795	-9.88146	-9.88393	-9.88591	-9.88732	-9.88799	-9.88782	-9.88669	-9.88447	-9.88103	-9.87626	-9.87003	-9.8622	-9.85264	-9.84124	-9.82787	-9.81243	-9.79482	-9.77497	-9.75283	-9.72838	-9.70169	-9.6729	-9.64229	-9.61033	-9.57778	-9.54579	-9.51596	-9.49026	-9.47082	-9.46108	-9.46523	
-9.8898	-9.89513	-9.89618	-9.89431	-9.89058	-9.88556	-9.87979	-9.87373	-9.86773	-9.86205	-9.85687	-9.85231	-9.84843	-9.84527	-9.84285	-9.84114	-9.84013	-9.83978	-9.84006	-9.84091	-9.8423	-9.84417	-9.84648	-9.84917	-9.85218	-9.85546	-9.85895	-9.86258	-9.8663	-9.87	-9.87367	-9.87762	-9.88028	-9.8838	-9.88633	-9.8884	-9.88991	-9.89073	-9.89072	-9.88979	-9.88782	-9.88468	-9.88026	-9.87443	-9.86708	-9.85808	-9.84734	-9.83474	-9.82021	-9.80367	-9.78508	-9.76443	-9.74177	-9.7172	-9.69095	-9.66335	-9.63498	-9.60663	-9.57943	-9.55485	-9.53459	-9.5203	-9.5147	-9.52085	
-9.87905	-9.88364	-9.88505	-9.88418	-9.88176	-9.87819	-9.87387	-9.86918	-9.86441	-9.85981	-9.85555	-9.85176	-9.84852	-9.84588	-9.84387	-9.84249	-9.84173	-9.84157	-9.84198	-9.84292	-9.84437	-9.84627	-9.84859	-9.85127	-9.85426	-9.85752	-9.86098	-9.86458	-9.86827	-9.87195	-9.87562	-9.87957	-9.88222	-9.88574	-9.88832	-9.89046	-9.89207	-9.893	-9.89315	-9.89242	-9.89068	-9.88782	-9.88373	-9.8783	-9.87141	-9.86297	-9.85287	-9.84102	-9.82737	-9.81186	-9.79448	-9.77524	-9.75424	-9.73163	-9.70767	-9.68276	-9.65751	-9.63271	-9.60947	-9.58909	-9.573	-9.56248	-9.55971	-9.56694	
-9.87035	-9.87424	-9.87575	-9.8755	-9.874	-9.8715	-9.8683	-9.86471	-9.86097	-9.8573	-9.85386	-9.85078	-9.84814	-9.846	-9.8444	-9.84335	-9.84284	-9.84288	-9.84344	-9.84449	-9.84601	-9.84796	-9.85029	-9.85297	-9.85595	-9.85919	-9.86262	-9.86619	-9.86985	-9.8735	-9.87715	-9.8811	-9.88373	-9.88723	-9.88984	-9.89204	-9.89373	-9.89476	-9.89505	-9.89448	-9.89295	-9.89035	-9.88657	-9.88151	-9.87506	-9.86713	-9.85764	-9.8465	-9.83368	-9.81913	-9.80287	-9.78495	-9.76547	-9.74463	-9.72272	-9.70019	-9.67764	-9.65587	-9.6359	-9.61891	-9.60609	-9.5984	-9.59763	-9.60542	
-9.86307	-9.86634	-9.86783	-9.86797	-9.8671	-9.86539	-9.86306	-9.86035	-9.85748	-9.8546	-9.85189	-9.84944	-9.84735	-9.84568	-9.84447	-9.84374	-9.84349	-9.84374	-9.84445	-9.84562	-9.84721	-9.84921	-9.85157	-9.85426	-9.85723	-9.86044	-9.86384	-9.86738	-9.871	-9.87462	-9.87824	-9.88217	-9.88476	-9.88824	-9.89087	-9.8931	-9.89484	-9.89595	-9.89635	-9.89592	-9.89457	-9.8922	-9.8887	-9.88397	-9.87792	-9.87046	-9.86152	-9.85103	-9.83896	-9.8253	-9.81007	-9.79334	-9.77524	-9.75599	-9.73592	-9.71549	-9.69529	-9.67612	-9.6589	-9.64469	-9.63447	-9.62897	-9.62962	-9.63768	
